author,published_at,updated_at,like_count,text,sentiment
@steelersfan1811,2024-05-25T12:36:08Z,2024-05-25T12:36:08Z,1,If this album was called &quot;Icedancer&quot; you would have given it a 10.,1
@icantthinkofaname62,2024-05-25T08:00:39Z,2024-05-25T08:00:39Z,2,"i just finished listening to this album<br>while i may not have a perfect first impression, i liked a number of tracks from this lp<br>it may take a while for me to love this album but i can see why this lp is considered amazing",4
@mossfromdade3056,2024-05-25T07:43:27Z,2024-05-25T07:43:27Z,1,actually spot-on wit his opinion on what kendrick was feeling when making this masterpiece,5
@seanfrancis7101,2024-05-25T00:00:13Z,2024-05-25T00:00:13Z,1,"Well….thats like…your…opinion man…<br>DAMN was way better IMO. It felt focused on logging one for real hip hop….<br><br>TPAB was for black culture, and white hipsters apparently. I give this one like an 8.5.<br><br>DAMN felt like “damn…..Obama didn’t do shit…now look where we are…wtf else we got…well:..we got hip hop…and who am I? The Best Rapper of all time…bitch”<br><br>Damn. &amp; GKMC are just about equal IMO<br><br>Both are 9.5, if not  10. <br><br>I just hope he gives us another.🔜 <br><br>After Drake,🥩 <br><br>I would love to see him ride this GOAT wave and become 2pac level legendary",2
@zz-rb4bc,2024-05-24T20:01:00Z,2024-05-24T20:01:00Z,2,Legendary album,5
@THATGuyEd,2024-05-24T02:23:00Z,2024-05-24T02:23:00Z,4,"Yeah, so I listen to this album and this review at least once a year. In honor of the (at this time, 2024) Drake/Kendrick rap battle, I&#39;m here again. Thank you Anthony, thank you Kendrick, see ya soon.",5
@j.yt.000,2024-05-23T19:19:08Z,2024-05-23T19:19:37Z,0,does fantano rock the same yellow flannel since 2015??? like... the same one.... not one that he bought again and again,1
@garfieldfan925,2024-05-23T14:40:01Z,2024-05-23T14:40:01Z,0,If it was called To Pimp a To Pimp a Butterfly you would like it more,3
@tristanzh3213,2024-05-23T04:55:33Z,2024-05-23T04:55:33Z,0,We are going to war with AM.,1
@Numba1zhongguo,2024-05-22T23:10:06Z,2024-05-22T23:10:06Z,1,"I want this to be my last comment that I leave before my laptop switches over to the new YouTube interface where the shorts replace this comment section and the comment section is relegated to a tiny corner of the screen. Muthaphukkin YouTube policies amiright?<br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br>heh heh &quot;I&#39;m kendrick llama, baaaa&quot;",1
@TheDnBGremlin,2024-05-22T23:08:20Z,2024-05-22T23:08:20Z,0,heard u for the first time at like 4 AM and it was absolutely harrowing. kdot is incredible at selling a performance.,1
@SirNoah67,2024-05-22T04:07:01Z,2024-05-22T04:07:01Z,0,You can really see how lil pump is a big influence for Kendrick on this album,5
@Tom-do4vz,2024-05-21T23:06:08Z,2024-05-21T23:06:08Z,7,Who&#39;s here after Tpab?,1
@ror042,2024-05-21T06:11:49Z,2024-05-21T06:11:49Z,4,"just cause you didn&#39;t like it, fantano, doesnt mean that you should make a 22 minute video just calling him slurs",1
@bobuJonesu,2024-05-21T05:01:32Z,2024-05-21T05:01:32Z,1,Good to go back and revisit Kendrick’s prequel to his new ep “To Catch a Predator”,4
@baap4747,2024-05-20T23:59:50Z,2024-05-20T23:59:50Z,1,What a masterpiece of a review.,5
@hmx8694,2024-05-20T13:13:44Z,2024-05-20T13:13:44Z,1,If this album was called &quot;To Pimp Kids&quot; you would&#39;ve given it a 10.<br><br>wait.......,1
@3keromusic,2024-05-19T08:45:16Z,2024-05-19T08:45:16Z,1,this was 9 years ago bro.. what????!!!!!!!,1
@dsmith530,2024-05-18T22:21:53Z,2024-05-18T22:21:53Z,1,Now this is a review,5
@jonahfreeman3463,2024-05-18T01:23:16Z,2024-05-18T01:23:16Z,0,Came back to this and 9 years later and just how excited fantano is to review this. Thanks for being you!,5
@enragedbear,2024-05-17T23:53:14Z,2024-05-17T23:53:40Z,1,"<a href=""https://www.youtube.com/watch?v=qTmHuavOXNg&amp;t=856"">14:16</a> woah dude, not cool",1
@kareembarrera3026,2024-05-17T08:18:27Z,2024-05-17T08:18:27Z,8,"baby keem not being credited for writing practically the whole album is a crime, glad bbl drizzy brought light to this",1
@crazyrj1899,2024-05-14T19:28:47Z,2024-05-14T19:28:47Z,4,Mr Fantano; do you age? It’s 2024 and you look the same,1
@CaydynnODonnell,2024-05-14T07:49:48Z,2024-05-14T07:49:48Z,3,Finally a good opinion on an Eminem album,5
@felixorozco4055,2024-05-14T01:01:54Z,2024-05-14T01:01:54Z,6,my man didn&#39;t even mention how much a dollar cost?,1
@Dropnostop,2024-05-13T04:44:24Z,2024-05-13T04:44:24Z,5,I bet if Drake made TPAB you would’ve given it a 3,3
@radicard5193,2024-05-13T04:09:06Z,2024-05-13T04:09:06Z,13,I can&#39;t believe Baby Keem ghostwrote this album,1
@DannyMexen9,2024-05-12T15:33:02Z,2024-05-12T15:33:02Z,1,"Beef is weird, watching all these old videos SMH",1
@StephenEggleston,2024-05-12T08:05:31Z,2024-05-12T08:05:31Z,0,I would LOVE to see the view count on this video during the drake beef,5
@benfraser4317,2024-05-12T07:46:52Z,2024-05-12T07:46:52Z,0,"These videos are good! What a great capsule of times past! Such depth, breadth, scope. Though when have you listened to someone, admittedly as prestigious, such as this man, enough?! When have you just learned enough to explore?!",4
@apeheadboink,2024-05-12T02:24:12Z,2024-05-12T02:24:12Z,0,its 4am<br><br>imgointobed,3
@whuaze,2024-05-11T15:38:26Z,2024-05-11T15:38:26Z,0,real,5
@lam7982,2024-05-11T08:53:33Z,2024-05-11T08:53:33Z,2,"Every time I stream Mortal Man, I add John Cage’s 4’33” to the queue right after, to let myself sit in silence and let that third PAC sit. I don’t want to hear anything after that for sometime. Any album or song that makes you want to do that is a masterpiece.",5
@FishBoneforPresident,2024-05-11T00:33:59Z,2024-05-11T00:33:59Z,3,Drake better,3
@joelsaidi,2024-05-10T20:14:24Z,2024-05-10T20:14:24Z,10,"the real big three: Kendrick, Earl, JiD",5
@frogery,2024-05-10T15:48:55Z,2024-05-10T15:48:55Z,6,i&#39;m gonna feel a certain way next year when this album is 10 years old,3
@fai7hs,2024-05-10T15:24:48Z,2024-05-10T15:24:48Z,722,crazy how baby keem wrote this album at the ripe age of 14,5
@bootleg_24,2024-05-10T05:46:26Z,2024-05-10T05:46:26Z,3,a drake feature did you say?,5
@pal-of-pals,2024-05-09T19:08:18Z,2024-05-09T19:08:18Z,0,I wonder if he went to bed at 4 AM,3
@Nogood_Sobad,2024-05-09T18:02:46Z,2024-05-09T18:02:46Z,1,"It&#39;s 9 May 2024, and I&#39;m watching this after the big diss weekend, which Kendrick Lamar won and Drake tried, but that&#39;s all he tried.",1
@wctxiv11,2024-05-09T16:53:20Z,2024-05-09T16:53:20Z,1,HykeezyHD wrote this album🙏,5
@onelast2147,2024-05-09T10:32:30Z,2024-05-09T10:32:30Z,0,Artists like logic who helped with this album really shaped the way we view rap thank you so much.,5
@SouthCanadian1,2024-05-08T00:35:24Z,2024-05-08T00:35:24Z,8,I probably come back to this review 2-4 times a year just to experience how amazing this review and the album itself is.,5
@690dokz,2024-05-07T21:30:29Z,2024-05-07T21:30:29Z,4,If this album was called “To Pimp A Butterfly” you would’ve given it a… oh wait it is,1
@erich7783,2024-05-07T00:01:30Z,2024-05-07T00:01:30Z,14,"Boy this is such an amazing album, I’m sure drake and Kendrick will be friends for the years to come!",5
@name_not_foundlol3143,2024-05-06T13:51:04Z,2024-05-06T13:51:04Z,2,&quot;u&quot; second half is gold tbh,1
@sharky7954,2024-05-05T15:18:45Z,2024-05-05T15:18:45Z,5,Gay woke album,1
@screamingpancake6376,2024-05-02T18:52:21Z,2024-05-02T18:52:21Z,5,This is my favorite fantano review ever my favorite part was when he got emotional thinking about the album and started singing the intro to wesleys theory,5
@Beket200,2024-05-01T22:06:20Z,2024-05-01T22:06:20Z,5,If it was called to pimp a butterfly you would have given it a 10,1
@dodde216,2024-05-01T08:36:42Z,2024-05-01T08:36:42Z,6,"Also it used to be called &quot;To pimp a catterpillar&quot; which, when you abreviate it, create... TPAC",1
@fffmichael,2024-04-30T16:53:43Z,2024-04-30T16:53:43Z,5,if it was called “To Pimp A Butterfly” he would’ve given it a 10,1
@kindasus4946,2024-04-29T22:30:28Z,2024-04-29T22:30:28Z,8,This is why Yuno Miles is the GOAT...bro never got the recognition for writing the whole album,1
@pastromer8552,2024-04-29T04:45:30Z,2024-04-29T04:45:30Z,2,i love how the one thing that could have brought this album down from a 10 is if kendrick didnt change &quot;i&quot; to a live recording and kept the studio version,5
@ColtonPoorman,2024-04-28T23:04:14Z,2024-04-28T23:04:14Z,1,if this album was called Hood&#39;s Hottest Butterfly you would&#39;ve given it an 8,4
@aleksseefeldt8673,2024-04-27T18:39:18Z,2024-04-27T18:39:18Z,4,Bro what are these comments,1
@TheFirstBhau,2024-04-26T21:32:10Z,2024-04-26T21:32:10Z,5,You&#39;re so biased Anthony. I bet you would have given this an 8/10 if it was called Mr Butterfly and the Big Pimps,1
@--REGULAR--REGULAR,2024-04-26T06:04:17Z,2024-04-26T06:19:37Z,3,9 years later I&#39;ve finally come to the conclusion that its a 9 or 10. Year after year i would say its good but kind of overrated but for some reason the album sounds near perfect all of a sudden. I&#39;ve been really enjoying it alot recently and more than ever before. Melon was right to give this a perfect score. Its a serious classic.,5
@a1axel738,2024-04-25T18:38:10Z,2024-04-25T18:38:10Z,2,Hood politics have never been more relevant with everyone wanting blood spilling over a beef with a cornball like drake,1
@mspacely6521,2024-04-20T02:10:56Z,2024-04-20T02:10:56Z,2,This video aged like a fine wine. Cheers,1
@whyareyoureadingthis5308,2024-04-19T23:39:31Z,2024-04-19T23:39:31Z,2,"Just finished this album, my lord is it good. I dont think its as replayable as some other albums, but artistically, this might be the best album ive listened to",4
@expressomode3285,2024-04-19T21:01:23Z,2024-04-19T21:01:23Z,1,"See, I liked this album review of good kid, m.A.A.d city, but why would you give it a 9? Obviously it deserves a 10.",3
@Sigmamale1289,2024-04-18T23:29:49Z,2024-04-18T23:29:49Z,2,How much a dollar cost blew me away on first listen. Pure poetry.,1
@marvishy,2024-04-17T20:57:35Z,2024-04-17T20:59:09Z,1,W,5
@Yjjbggnkiihhgvjnyy,2024-04-17T11:37:13Z,2024-04-17T11:37:13Z,7,Great video but you didnt have to call kendrick the N word at the end just because he made a bad album,4
@avyukt8865,2024-04-16T15:46:18Z,2024-04-16T15:46:18Z,2,"Just cause fantano wasn&#39;t in the album, giving it a not reviewable is just unjustifiable",1
@300IQPUG,2024-04-15T22:23:55Z,2024-04-15T22:23:55Z,3,i bump this when i have trouble sleeping,5
@YourLocalNobody420,2024-04-15T16:42:20Z,2024-04-15T16:42:20Z,9,When Kendrick said “my coochie pink my bootie hole brown” I really felt that,1
@peopleperson,2024-04-13T21:59:01Z,2024-04-13T21:59:01Z,3,&quot;LEAST FAV TRACK: I GUESS YOU AIN&#39;T GOTTA LIE&quot; how is this mf always wrong even when hes right,1
@richiwillemse1481,2024-04-12T19:11:21Z,2024-04-12T19:11:21Z,3,one of the biggest shockers for me about this album i only found out a whole 9 years later is that centre back virgil van dijk was a huge inspiration for kendrick when making it,5
