author,published_at,updated_at,like_count,text,sentiment
@charliestewart3082,2022-04-16T18:40:44Z,2022-04-16T18:40:44Z,0,Are there any other albums he rates this highly? I’ve become obsessed with this one,1
@ellierhodes-williams3030,2022-03-31T23:01:35Z,2022-03-31T23:01:35Z,0,One of my favourite albums,5
@sb848,2022-03-12T03:59:06Z,2022-03-12T03:59:06Z,1,The use of texture and space on this album will make your ears melt.,4
@madmuffinz,2022-03-10T09:03:21Z,2022-03-10T09:03:21Z,0,I like you better with hair<br>Great review,5
@GabREAL1983,2022-03-09T10:19:22Z,2022-03-09T10:19:22Z,0,"CLASSIC/10 is the only rating i expected, thanks melon - i still like you",5
@pennylee2238,2022-02-18T15:30:43Z,2022-02-18T15:30:43Z,0,Can someone please let me know who made this,3
@krikri4037,2022-02-11T17:47:48Z,2022-02-11T17:47:48Z,0,"I get why so many people love it, I just think it&#39;s kinda boring to listen to.<br>It&#39;s not bad but it&#39;s not rly good either for me",3
@edercontreras9754,2022-02-01T03:10:18Z,2022-02-01T03:10:18Z,0,Can&#39;t wait for antidawn - burial récord Review,5
@maryfreegirl2029,2022-01-25T22:56:32Z,2022-01-25T23:05:20Z,0,found another album to disassociate to other than to be kind lol<br>my brother would like this too probably,2
@vickythompson4200,2022-01-21T00:03:01Z,2022-01-21T00:03:01Z,0,"What a stunningly descriptive review! As a music journalist myself, this explanation really does it justice",5
@The_Invisible_Man,2022-01-11T14:07:00Z,2022-01-11T14:07:00Z,0,Actually burial was influenced from the source rave scene and drum and bass,4
@Descro382,2021-12-10T06:22:31Z,2021-12-10T06:22:31Z,0,And it&#39;s black and white..,5
@Badutspringer,2021-12-03T14:37:50Z,2021-12-03T14:37:50Z,0,"&quot;What Richard D. James was doing back in the 90&#39;s&quot;???... there was no need for that, my man...<br><br>Jus&#39; call him by the gear he named himself after",1
@lazersmuertos3162,2021-10-27T18:41:51Z,2021-10-27T18:41:51Z,0,"While it is highly influenced by garage like you said, I think it was more a product of breakbeat, rave, jungle, grime and dub.",3
@BobbinRobbin777,2021-10-25T07:37:38Z,2021-10-25T07:37:38Z,0,This album rocks,5
@user-ob9zo9cr4c,2021-10-03T19:22:51Z,2021-10-03T19:22:51Z,0,top 10 albums ever from UK/anywhere.,5
@frankrogers2968,2021-08-28T16:51:59Z,2021-08-28T16:51:59Z,0,Raving into the night with tears in your eyes? I&#39;ve always thought Burial sounded pretty gloomy and depressing.,2
@banfield1368,2021-08-04T13:07:22Z,2021-08-04T13:07:22Z,0,It’s crazy how he didn’t even make this on a daw,1
@c.hunter9069,2021-07-30T00:04:12Z,2021-07-30T00:04:12Z,69,The album perfectly encapsulates loneliness in the modern world.,5
@itsmr.allmyfriendsaredead4800,2021-07-27T13:57:04Z,2021-07-27T13:57:04Z,0,The only song I know by them is forgive,4
@alexbruschi2,2021-07-26T17:22:01Z,2021-07-26T17:22:01Z,0,2021 and...yes I... still freaky lovin it. This record and all this guy&#39;s opera it&#39;s what bring me back to elettronica. Thank you Anthony for a super good review!,5
@slowerfisher,2021-06-18T05:46:12Z,2021-06-18T05:46:12Z,0,chicagoooooo,5
@arthurrobertwills8787,2021-06-14T14:58:05Z,2021-06-14T14:58:05Z,0,completely unnecessary history of house &amp; garage ahead of the review however,1
@YounRangr,2021-06-10T01:09:04Z,2021-06-10T01:20:36Z,2,"This album was among the drops at the time that influence my life and the healing that lifted me in difficult times.<br><br>Archangel, Etched Headplate, Ghost Hardware, Shell of Light, Homeless, UK were my most frequent repeats to this day.",5
@jasonste4lth614,2021-06-04T03:49:59Z,2021-06-04T03:49:59Z,1,"Garage pronounced wrong, and its Buuuurial. Not Bearial. But the rest was spot on.",1
@froggodoggo79,2021-06-03T19:40:55Z,2021-06-03T19:40:55Z,0,"Woah, I haven&#39;t seen a Fantano video in years. He can grow hair?",1
@Frohicky1,2021-05-29T20:35:58Z,2021-05-29T20:37:57Z,0,Eternal grey skies. That&#39;s Britain. What you&#39;re describing is Britain.,5
@--REGULAR--REGULAR,2021-05-28T04:21:43Z,2021-05-28T04:21:43Z,12,This album is the predecessor to The Weeknd. Its extremely reminiscent of his first three records. There is no way his producer aren&#39;t heavily influenced by Burial.,4
@misterelom,2021-05-15T05:56:50Z,2021-05-15T05:56:50Z,0,Such an amazing album.  Still in my heavy rotation to this day.  Pretty much every song is a &quot;I remember exactly where I was when I first heard this&quot; tune IMO.,5
@brettonwoods9856,2021-04-18T03:44:45Z,2021-04-18T03:44:45Z,0,"<a href=""https://www.youtube.com/watch?v=3d1rxJTIJX8&amp;t=82"">1:22</a> there you go. Ummm. Some elephants in the room, The KLF - Chill Out, Artful Dodger - It&#39;s All About the Stragglers. If we&#39;re into dropping names and showing our chops when it comes to cultural knowledge.",1
@DMacLean15,2021-04-12T20:53:54Z,2021-04-12T20:53:54Z,0,Peep the Kids See Ghosts record in the back  😎,1
@olivermilne693,2021-04-12T14:18:26Z,2021-04-12T14:18:26Z,0,"it&#39;s pronounced garridge, fantano. garridge",1
@sarvarsultonov6420,2021-04-12T11:38:01Z,2021-04-12T11:38:01Z,0,"Untrue is the gauge of all electronic music, period",5
@Lunar_Pendragon,2021-04-06T15:07:47Z,2021-04-06T15:07:47Z,652,"This album doesn&#39;t only depict the life of downtown/working-class London in the 2000s, but also the UK&#39;s tone in general of the mid-2000s era. Whether you are in London, Manchester, Liverpool, Birmingham, Bristol, Truro, Edinburgh or heck even Cardiff, this album hits hard because it depicts that time of the UK&#39;s bleak, dark, grey and rainy era perfectly.",3
@Lunar_Pendragon,2021-04-06T15:01:48Z,2021-04-06T15:01:48Z,10,"Bristol, UK.<br><br>It&#39;s a rainy day, cold, grey, bleak, dingey, like every day in the UK.<br><br>I&#39;m currently sood outside a McDonalds.<br><br>Alone.<br><br>I lost all my friends recently, we used to hang out here. <br><br>But now, I&#39;m here, all alone.<br><br>I quite like being alone, honestly. I must say, as an introvert, although I enjoy solitude, enjoy being by myself, enjoy doing my own thing without social responsibility, I do feel loneliness. I do miss the times I used to come to McDonalds with my friends, after a day out in the city, going to the cinema, shopping, just having a chat, having fun.<br><br>I guess, while I stand here, in Bristol, UK, outside a McDonalds, reminiscing on those times, I&#39;m a different person now, and I can&#39;t relive those friendships and those events of my past.<br><br>I would like some friends again, though, it would be rather nice. <br><br>Ultimately, I&#39;d like go out with them, where I no longer feel like I don&#39;t fit in, where social anxiety isn&#39;t a struggle, where I&#39;m no longer an introvert. Maybe, just maybe, one day I can rejoice with people in a McDonalds again.<br><br>It&#39;s only a simple request.<br><br>Only a simple one.",4
@theville9885,2021-03-30T15:54:23Z,2021-03-30T15:54:23Z,0,I also have two vinyls of Kids See Ghosts,1
@8i23h2bn,2021-03-30T12:34:46Z,2021-03-30T12:34:46Z,0,hair,4
@rubenkabir737,2021-03-18T11:56:14Z,2021-03-18T11:56:14Z,0,This album is what Blade Runner 2049 sounds like,5
@ln10i56,2021-03-13T07:50:47Z,2021-03-13T07:50:47Z,0,I hear future garage all the time now but this was 2007. This album was ahead of its time a timeless classic,5
@js78910,2021-03-09T10:29:02Z,2021-03-09T10:29:02Z,0,BURIAL,4
@ashpulse8681,2021-03-08T02:54:37Z,2021-03-08T02:54:37Z,0,"while admirable, an american trying to critique this album is missing the point. It&#39;s croydon wallpaper. It;s the sound of a nightbus from victoria to streatham. it&#39;s incredibly insular because it&#39;s about dark nights on the 133 passing by industrial estates with your hood up and your headphones in.<br><br>fishbone audacity",3
@logamuffin3876,2021-03-02T21:30:24Z,2021-03-02T21:30:24Z,1,ur hair looks weird melon,2
@emon8779,2021-02-26T17:44:54Z,2021-02-26T17:44:54Z,58,I’m 33. I found this album in 2007 on /mu/. I knew I liked it. I had no idea that this album cover would immediately come to mind every time the word “dubstep” is mentioned even 13 years later.,2
@bernhardwalter4297,2021-02-21T08:49:22Z,2021-02-21T08:49:22Z,0,"someone had his Francepill today it seems...garaaaageeee, how he says it its so funny, and fucx up my earnerves",5
@ferreira4962,2021-02-20T07:51:07Z,2021-02-20T07:51:07Z,1,Burial ia priceless!,1
@kawabungadad8945,2021-02-16T15:11:30Z,2021-02-16T15:11:30Z,1,This album is so fucking overrated.,1
@nicknickson3650,2021-02-16T06:10:27Z,2021-02-16T06:10:27Z,2,"Burial uses a lot of Metal Gear Solid samples, and later on uses samples from Zelda: Majora&#39;s Mask.  This makes me feel nostalgic and every time I listened to Burial it reminds me of my youth.",5
@musicguy20,2021-02-09T09:18:28Z,2021-02-09T09:18:28Z,0,I love that his mum listen to his music and encouraged him even more when he was making his tunes ☺️,5
@Andrew-ri5vs,2021-02-03T06:34:41Z,2021-02-03T06:34:53Z,6,"shame how u focused on the sound over the meaning, and you didn’t even get it. the grime and dirtiness of london isn’t blissful it’s sad depressing and lonely. it’s not beautiful, it’s meaningful",1
@Pandafro13,2021-02-01T14:13:54Z,2021-02-01T14:13:54Z,0,This album did not age that well in my opinion,2
@waltwhitman7545,2021-01-14T06:18:33Z,2021-01-14T06:18:33Z,0,holy shit he has to bury the idea of ever having hair again,1
@cJeremy,2021-01-10T05:13:00Z,2021-01-10T05:13:00Z,0,i love burial but mmm classic?  not sure about that.<br>his music is so repetitive and most of his tracks sound way too similar...,2
@redwarf8118,2021-01-03T20:52:06Z,2021-01-03T20:52:06Z,0,"really, what is the use of this review? it is as late and superfluous as my comment.",1
@ejones5418,2020-12-30T08:15:03Z,2020-12-30T08:15:03Z,0,Those bullet case sounds he mentions are actually a sample from bullet casings hitting the floor from Metal gear Solid fyi. Also look up where the vocal sample from etched head plate comes from XXX,1
@JL-oo7ll,2020-12-16T20:50:09Z,2020-12-16T20:51:37Z,3,"There&#39;s a deep social and actually political backbone to this record - beyond the sound, the &quot;ah-ha&quot; moment - it&#39;s got teeth, and the deeper down you go the more it becomes a deeply spiritual path to empathy and self-discovery.<br>Great review, but you missed a few things.",3
@hackatthekeyboard,2020-11-30T07:35:18Z,2020-11-30T07:35:18Z,3,"It makes so much sense when you realize Burial initially starting making music based on tapes his older brother (I think) would bring back from garage, jungle, etc. shows (I think Burial was underage at the time). To me the album feels like it&#39;s on the outside looking in, it&#39;s like how he imagines what it&#39;s actually like combined with this isolation.",4
@ari5102,2020-11-19T22:36:38Z,2020-11-19T22:36:38Z,2,"The best electronic album of all time, should be considered as one of the greatest album of all time",5
@SaitouXD,2020-10-27T14:51:19Z,2020-10-27T14:51:19Z,2,why does he have hair?,1
@osirisofthesouth2853,2020-09-05T01:25:57Z,2020-09-05T01:25:57Z,0,everything your saying is void until you learn how to pronounce garage fam.  Furthermore it’s a bit blasphemous to judge burial like this lol,1
@MatichekYoutube,2020-08-04T18:07:29Z,2020-08-04T18:08:11Z,0,Untrue is one of my fav albums. 10/10,5
@bobbydeazy,2020-08-02T21:50:44Z,2020-08-02T21:50:44Z,0,I&#39;ve somehow over the year come by your channel for the reviews. And while you manage to gerically descirbe an album you never really say anything at all. Aside from the fact your researched what was sampled. Nothing about how the drum programming is about as Complex as it gets as is the large space created in the tracks.,2
